symbol,datetrade,dateexpiration,contractsize,initmargin
SI=F,2020-01,2020-01-17,105,5162.164993490863
SI=F,2020-02,2020-02-18,107,5165.019040892482
SI=F,2020-03,2020-03-17,105,5163.93137857907
SI=F,2020-04,2020-04-16,107,5164.896622552213
SI=F,2020-05,2020-05-16,108,5165.912051679762
SI=F,2020-06,2020-06-16,105,5163.39174666
SI=F,2020-07,2020-07-16,107,5165.8303610968605
SI=F,2020-08,2020-08-18,105,5161.753998278303
SI=F,2020-09,2020-09-16,110,5163.907584337123
SI=F,2020-10,2020-10-16,110,5165.026458880655
SI=F,2020-11,2020-11-17,105,5161.626540935459
SI=F,2020-12,2020-12-16,110,5165.104938569975
SI=F,2021-01,2021-01-19,107,5161.239585310643
SI=F,2021-02,2021-02-16,107,5164.720498811514
SI=F,2021-03,2021-03-16,105,5164.565986465838
SI=F,2021-04,2021-04-16,110,5163.6107722413635
SI=F,2021-05,2021-05-18,106,5161.869749233872
SI=F,2021-06,2021-06-16,106,5165.508492837404
SI=F,2021-07,2021-07-16,110,5161.641738872541
SI=F,2021-08,2021-08-17,108,5165.825191759473
SI=F,2021-09,2021-09-16,107,5165.292454652433
SI=F,2021-10,2021-10-16,106,5163.125731047393
SI=F,2021-11,2021-11-16,107,5162.193541758297
SI=F,2021-12,2021-12-16,110,5164.647943526119
SI=F,2022-01,2022-01-18,105,5163.223464395888
SI=F,2022-02,2022-02-16,110,5164.962899623515
SI=F,2022-03,2022-03-16,105,5165.6328236571835
SI=F,2022-04,2022-04-16,109,5164.005029165178
SI=F,2022-05,2022-05-17,109,5161.247043392382
SI=F,2022-06,2022-06-16,105,5164.4411598034785
SI=F,2022-07,2022-07-16,110,5164.679712327112
SI=F,2022-08,2022-08-16,106,5161.880989166672
SI=F,2022-09,2022-09-16,110,5162.212151678821
SI=F,2022-10,2022-10-18,108,5163.167579626883
SI=F,2022-11,2022-11-16,107,5165.609883576547
SI=F,2022-12,2022-12-16,108,5163.324008878921
SI=F,2023-01,2023-01-18,110,5164.070628391565
SI=F,2023-02,2023-02-16,110,5162.033188693308
SI=F,2023-03,2023-03-16,110,5165.200287184305
SI=F,2023-04,2023-04-18,110,5161.366249461688
SI=F,2023-05,2023-05-16,110,5164.8109002167885
SI=F,2023-06,2023-06-16,108,5163.019182466763
SI=F,2023-07,2023-07-18,109,5163.729429645056
SI=F,2023-08,2023-08-16,110,5161.828081155764
SI=F,2023-09,2023-09-16,107,5162.559273498076
SI=F,2023-10,2023-10-17,107,5165.658560422892
SI=F,2023-11,2023-11-16,106,5164.786225258187
SI=F,2023-12,2023-12-16,108,5165.329543356509
SI=F,2024-01,2024-01-17,110,5165.256699262959
SI=F,2024-02,2024-02-16,107,5161.713792911176
PL=F,2000-01,2000-01-19,57,2813.5699049445275
PL=F,2000-02,2000-02-16,58,2811.4927193553126
PL=F,2000-03,2000-03-16,60,2809.2739665402937
PL=F,2000-04,2000-04-18,57,2813.4338296645265
PL=F,2000-05,2000-05-16,55,2813.1680970593407
PL=F,2000-06,2000-06-16,57,2808.8237573646597
PL=F,2000-07,2000-07-20,60,2811.2939597030786
PL=F,2000-08,2000-08-16,58,2811.744427467147
PL=F,2000-09,2000-09-16,57,2812.042302945293
PL=F,2000-10,2000-10-17,56,2813.6244846765703
PL=F,2000-11,2000-11-16,60,2809.8761675924256
PL=F,2000-12,2000-12-16,57,2812.1615331943754
PL=F,2001-01,2001-01-17,57,2812.000891707025
PL=F,2001-02,2001-02-16,55,2809.3626024848195
PL=F,2001-03,2001-03-16,55,2812.1164128141895
PL=F,2001-04,2001-04-17,55,2810.1057789348756
PL=F,2001-05,2001-05-16,59,2810.007968730359
PL=F,2001-06,2001-06-16,55,2811.494962924308
PL=F,2001-07,2001-07-17,60,2810.2547277304225
PL=F,2001-08,2001-08-16,58,2811.907069764163
PL=F,2001-09,2001-09-19,60,2810.805965178272
PL=F,2001-10,2001-10-16,56,2812.3190680668354
PL=F,2001-11,2001-11-16,60,2810.053737864104
PL=F,2001-12,2001-12-18,56,2809.674038505716
PL=F,2002-01,2002-01-17,56,2812.6171739642077
PL=F,2002-03,2002-04-10,56,2810.89774944358
PL=F,2002-04,2002-04-16,56,2812.479783330941
PL=F,2002-05,2002-05-16,57,2811.814135667808
PL=F,2002-06,2002-06-18,55,2812.389592115366
PL=F,2002-07,2002-07-16,58,2813.17328957406
PL=F,2002-08,2002-08-16,57,2810.241044976343
PL=F,2002-09,2002-09-18,60,2811.3296579500256
PL=F,2002-10,2002-10-16,60,2810.7603076561986
PL=F,2002-11,2002-11-16,57,2810.4514031519125
PL=F,2002-12,2002-12-17,57,2811.896986140577
PL=F,2003-01,2003-01-17,57,2812.1451915535054
PL=F,2003-02,2003-02-18,58,2811.5906100669285
PL=F,2003-03,2003-03-18,57,2813.2709530550173
PL=F,2003-04,2003-04-16,55,2811.6162259082794
PL=F,2003-05,2003-05-16,55,2811.392704111852
PL=F,2003-06,2003-06-17,55,2813.5678823581643
PL=F,2003-07,2003-07-16,59,2813.1913395820147
PL=F,2003-08,2003-08-16,59,2812.2539753159317
PL=F,2003-09,2003-09-17,57,2810.457570942041
PL=F,2003-10,2003-10-16,58,2813.500624486376
PL=F,2003-12,2004-01-02,60,2809.881535741783
PL=F,2004-01,2004-01-20,58,2811.4660036515256
PL=F,2004-02,2004-02-17,59,2810.7311643617095
PL=F,2004-03,2004-03-16,56,2810.1979284738263
PL=F,2004-04,2004-04-16,55,2810.63524331054
PL=F,2004-07,2004-07-29,58,2808.703031451902
PL=F,2004-08,2004-08-17,59,2809.629397809617
PL=F,2004-09,2004-09-16,58,2812.783472324192
PL=F,2004-10,2004-10-16,59,2809.6224878043604
PL=F,2004-11,2004-11-16,58,2811.7909841989544
PL=F,2004-12,2004-12-16,56,2808.8807493944882
PL=F,2005-01,2005-01-18,60,2812.490955534849
PL=F,2005-02,2005-02-16,58,2810.895635531861
PL=F,2005-03,2005-03-16,59,2808.690219154693
PL=F,2005-04,2005-04-16,60,2811.3188541356853
PL=F,2005-05,2005-05-17,57,2810.083386931894
PL=F,2005-06,2005-06-16,55,2812.8289836819094
PL=F,2005-07,2005-07-16,59,2811.638120458998
PL=F,2005-08,2005-08-16,57,2811.4590603625625
PL=F,2005-09,2005-09-16,55,2812.6748443818256
PL=F,2005-10,2005-10-18,56,2809.081754226406
PL=F,2005-11,2005-11-24,60,2813.355451688509
PL=F,2005-12,2005-12-17,58,2813.261999521403
PL=F,2006-01,2006-01-18,56,2809.017842420018
PL=F,2006-03,2006-04-04,60,2810.2473152463144
PL=F,2006-04,2006-04-18,60,2811.870704554508
PL=F,2006-05,2006-05-16,59,2811.6288994966703
PL=F,2006-06,2006-06-16,57,2809.831072523952
PL=F,2006-07,2006-07-18,56,2809.126332123897
PL=F,2006-09,2006-10-13,56,2813.677342874579
PL=F,2006-10,2006-10-17,56,2809.4312735743383
PL=F,2006-11,2006-12-07,59,2813.194414747357
PL=F,2006-12,2007-01-12,60,2811.774175301719
PL=F,2007-01,2007-01-17,58,2811.0786973756376
PL=F,2007-02,2007-03-15,59,2812.394872670766
PL=F,2007-03,2007-04-13,55,2812.7628359574173
PL=F,2007-04,2007-04-17,55,2809.7216021642816
PL=F,2007-06,2007-07-13,56,2812.110305142175
PL=F,2007-07,2007-07-17,57,2811.646658605542
PL=F,2007-08,2007-08-16,57,2811.4180959587393
PL=F,2007-09,2007-09-19,58,2809.832291647937
PL=F,2007-10,2007-10-16,59,2808.8715593939846
PL=F,2007-12,2008-01-12,58,2813.324987094768
PL=F,2008-01,2008-01-17,60,2812.4024023613497
PL=F,2008-02,2008-03-05,56,2812.649151093921
PL=F,2008-03,2008-03-18,56,2809.7760045377936
PL=F,2008-04,2008-04-16,56,2813.552112018114
PL=F,2008-06,2008-07-12,59,2810.9664610628047
PL=F,2008-07,2008-07-16,59,2813.097566197732
PL=F,2008-09,2008-10-14,56,2813.4371034917544
PL=F,2008-10,2008-10-16,60,2809.069859995064
PL=F,2008-12,2009-01-14,55,2810.304818230485
PL=F,2009-01,2009-01-17,60,2812.889102154021
PL=F,2009-03,2009-04-14,57,2809.8978968215342
PL=F,2009-04,2009-04-16,58,2811.9994929832574
PL=F,2009-06,2009-07-14,59,2811.2675339118136
PL=F,2009-07,2009-07-16,57,2810.6416734321265
PL=F,2009-09,2009-10-14,57,2812.8141421377404
PL=F,2009-10,2009-10-16,59,2810.995588756149
PL=F,2009-11,2009-12-12,56,2811.5523941957017
PL=F,2009-12,2009-12-16,55,2813.618354895523
PL=F,2010-01,2010-01-19,58,2810.7053646071217
PL=F,2010-02,2010-02-16,57,2813.2804313528363
PL=F,2010-03,2010-03-16,56,2811.4449484574357
PL=F,2010-04,2010-04-16,55,2811.641017028907
PL=F,2010-05,2010-05-18,55,2813.178935540728
PL=F,2010-06,2010-06-16,57,2811.7600658466877
PL=F,2010-07,2010-07-16,56,2812.744170706826
PL=F,2010-08,2010-08-17,58,2810.9591839958002
PL=F,2010-09,2010-09-16,60,2810.3320840531496
PL=F,2010-10,2010-10-16,55,2811.6205167630487
PL=F,2010-11,2010-11-16,60,2812.468863922398
PL=F,2010-12,2010-12-16,59,2811.891254102734
PL=F,2011-01,2011-01-18,56,2812.2700941925773
PL=F,2011-02,2011-02-16,59,2811.1397566720025
PL=F,2011-03,2011-03-16,55,2810.135213243547
PL=F,2011-04,2011-04-16,56,2813.6768339168784
PL=F,2011-05,2011-05-17,58,2810.043273931977
PL=F,2011-06,2011-06-16,60,2811.9013250041376
PL=F,2011-07,2011-07-16,59,2808.9314937321737
PL=F,2011-08,2011-08-16,57,2809.796048866598
PL=F,2011-09,2011-09-16,59,2813.51477552115
PL=F,2011-10,2011-10-18,60,2812.0302287322293
PL=F,2011-11,2011-11-16,56,2812.1330525429094
PL=F,2011-12,2011-12-16,55,2809.6122966053695
PL=F,2012-01,2012-01-18,58,2808.9072446572104
PL=F,2012-02,2012-02-16,56,2811.0708343753126
PL=F,2012-03,2012-03-16,55,2811.3727044016905
PL=F,2012-04,2012-04-17,57,2809.923357874284
PL=F,2012-05,2012-05-16,56,2810.7102729047674
PL=F,2012-06,2012-06-16,56,2809.3640054720613
PL=F,2012-07,2012-07-17,59,2809.7174718279616
PL=F,2012-08,2012-08-16,56,2809.7355183824584
PL=F,2012-09,2012-09-19,60,2810.4088436316383
PL=F,2012-10,2012-10-16,56,2811.487827750553
PL=F,2012-11,2012-11-16,57,2812.4931299657183
PL=F,2012-12,2012-12-18,56,2811.2752210269678
PL=F,2013-01,2013-01-17,57,2812.299549533105
PL=F,2013-02,2013-02-16,57,2810.1325688050533
PL=F,2013-03,2013-03-16,60,2809.8037808291756
PL=F,2013-04,2013-04-16,55,2810.5207070051492
PL=F,2013-05,2013-05-16,60,2809.469178850666
PL=F,2013-06,2013-06-18,60,2813.450634411855
PL=F,2013-07,2013-07-16,57,2812.240071542061
PL=F,2013-08,2013-08-16,58,2809.1989677334204
PL=F,2013-09,2013-09-18,59,2811.1773188338725
PL=F,2013-10,2013-10-16,60,2813.1125902084814
PL=F,2013-11,2013-11-16,60,2812.023857129091
PL=F,2013-12,2013-12-17,60,2812.699762634771
PL=F,2014-01,2014-01-17,56,2811.183432340992
PL=F,2014-02,2014-02-18,55,2811.227776301072
PL=F,2014-03,2014-03-18,59,2809.538714021408
PL=F,2014-04,2014-04-16,58,2811.5236070054916
PL=F,2014-05,2014-05-16,57,2811.4958825325675
PL=F,2014-06,2014-06-17,57,2810.8316578410863
PL=F,2014-07,2014-07-16,58,2810.109982041043
PL=F,2014-08,2014-08-16,55,2812.779462391636
PL=F,2014-09,2014-09-17,60,2809.646161796614
PL=F,2014-10,2014-10-16,56,2812.830067968623
PL=F,2014-11,2014-11-18,56,2812.8480254157503
PL=F,2014-12,2014-12-16,60,2812.7512694346415
PL=F,2015-01,2015-01-17,60,2811.2493108902777
PL=F,2015-02,2015-02-17,60,2809.7643924891345
PL=F,2015-03,2015-03-17,59,2812.1317923830734
PL=F,2015-04,2015-04-16,57,2809.395793472535
PL=F,2015-05,2015-05-16,56,2809.1817461850906
PL=F,2015-06,2015-06-16,58,2813.0692264620952
PL=F,2015-07,2015-07-16,59,2812.090962886292
PL=F,2015-08,2015-08-18,59,2808.9513849407103
PL=F,2015-09,2015-09-16,60,2810.7141860337683
PL=F,2015-10,2015-10-16,56,2809.245968531002
PL=F,2015-11,2015-11-17,58,2809.637510730894
PL=F,2015-12,2015-12-16,60,2808.8336381485756
PL=F,2016-01,2016-01-19,58,2810.853816925086
PL=F,2016-02,2016-02-16,57,2808.808289249159
PL=F,2016-03,2016-03-16,58,2810.726751950622
PL=F,2016-04,2016-04-16,55,2810.5749230257875
PL=F,2016-05,2016-05-17,55,2812.9633804040604
PL=F,2016-06,2016-06-16,59,2813.409514936975
PL=F,2016-07,2016-07-16,57,2810.3669884334145
PL=F,2016-08,2016-08-16,55,2812.7183289035984
PL=F,2016-09,2016-09-16,56,2812.7803345136945
PL=F,2016-10,2016-10-18,56,2810.0755823079635
PL=F,2016-11,2016-11-16,57,2812.584507879118
PL=F,2016-12,2016-12-16,56,2813.1775448400663
PL=F,2017-01,2017-01-18,55,2812.626583207137
PL=F,2017-02,2017-02-16,60,2811.3080100813904
PL=F,2017-03,2017-03-16,57,2813.4196940263932
PL=F,2017-04,2017-04-18,57,2809.4833308749935
PL=F,2017-05,2017-05-16,55,2809.5454134197903
PL=F,2017-06,2017-06-16,55,2811.6464975888275
PL=F,2017-07,2017-07-18,60,2811.2516920993853
PL=F,2017-08,2017-08-16,57,2809.012018325737
PL=F,2017-09,2017-09-16,55,2811.0151187734364
PL=F,2017-10,2017-10-17,56,2812.928286794677
PL=F,2017-11,2017-11-16,58,2811.27406589236
PL=F,2017-12,2017-12-16,55,2809.249451820984
PL=F,2018-01,2018-01-17,58,2811.445071207739
PL=F,2018-02,2018-02-16,58,2812.533307041092
PL=F,2018-03,2018-03-16,56,2812.2236455911166
PL=F,2018-04,2018-04-17,55,2813.3571369460615
PL=F,2018-05,2018-05-16,55,2809.7241742451097
PL=F,2018-06,2018-06-16,56,2813.058267694084
PL=F,2018-07,2018-07-17,57,2812.624587016994
PL=F,2018-08,2018-08-16,58,2810.502201731982
PL=F,2018-09,2018-09-19,57,2811.1884542420794
PL=F,2018-10,2018-10-16,59,2811.496107681355
PL=F,2018-11,2018-11-16,59,2812.2665479963334
PL=F,2018-12,2018-12-18,56,2810.787710800323
PL=F,2019-01,2019-01-17,55,2811.1069683060614
PL=F,2019-02,2019-02-16,60,2810.1029770809887
PL=F,2019-03,2019-03-16,56,2812.275343137841
PL=F,2019-04,2019-04-16,57,2813.585985765415
PL=F,2019-05,2019-05-16,58,2812.544063506596
PL=F,2019-06,2019-06-18,58,2808.899078950948
PL=F,2019-07,2019-07-16,57,2808.8633757690372
PL=F,2019-08,2019-08-16,56,2812.6679446166618
PL=F,2019-09,2019-09-18,57,2811.6573113863465
PL=F,2019-10,2019-10-16,56,2810.1690837596984
PL=F,2019-11,2019-11-16,57,2813.5453481940594
PL=F,2019-12,2019-12-17,58,2809.3507157212252
PL=F,2020-01,2020-01-17,56,2809.495612207848
PL=F,2020-02,2020-02-18,58,2809.125365760645
PL=F,2020-03,2020-03-17,59,2811.3182773464755
PL=F,2020-04,2020-04-16,58,2812.507577705209
PL=F,2020-05,2020-05-16,56,2813.3791460844504
PL=F,2020-06,2020-06-16,55,2811.2354105460213
PL=F,2020-07,2020-07-16,57,2810.30979070163
PL=F,2020-08,2020-08-18,55,2813.0956733365183
PL=F,2020-09,2020-09-16,56,2812.2766557901577
PL=F,2020-10,2020-10-16,57,2812.33765791588
PL=F,2020-11,2020-11-17,58,2811.561820389515
PL=F,2020-12,2020-12-16,60,2808.845000078214
PL=F,2021-01,2021-01-19,57,2809.0322875290803
PL=F,2021-02,2021-02-16,59,2808.769561886354
PL=F,2021-03,2021-03-16,55,2812.1858684140334
PL=F,2021-04,2021-04-16,59,2812.878817643709
PL=F,2021-05,2021-05-18,59,2811.9026820345753
PL=F,2021-06,2021-06-16,57,2808.989303600802
PL=F,2021-07,2021-07-16,56,2810.2835153609713
PL=F,2021-08,2021-08-17,58,2809.063710188156
PL=F,2021-09,2021-09-16,58,2809.263896661133
PL=F,2021-10,2021-10-16,60,2812.83663693861
PL=F,2021-11,2021-11-16,60,2811.528484989997
PL=F,2021-12,2021-12-16,56,2809.130798811335
PL=F,2022-01,2022-01-18,59,2810.8125210505264
PL=F,2022-02,2022-02-16,58,2813.58324642284
PL=F,2022-03,2022-03-16,56,2811.42855482875
PL=F,2022-04,2022-04-16,55,2810.260098857297
PL=F,2022-05,2022-05-17,58,2811.8312571687406
PL=F,2022-06,2022-06-16,60,2812.034259706944
PL=F,2022-07,2022-07-16,59,2812.093768748664
PL=F,2022-08,2022-08-16,57,2811.09023219876
PL=F,2022-09,2022-09-16,56,2810.9007856107287
PL=F,2022-10,2022-10-18,56,2810.7363470735004
PL=F,2022-11,2022-11-16,58,2810.665885879586
PL=F,2022-12,2022-12-16,55,2809.7930580665234
PL=F,2023-01,2023-01-18,59,2810.9943377531013
PL=F,2023-02,2023-02-16,60,2810.847542999176
PL=F,2023-03,2023-03-16,55,2813.199249855931
PL=F,2023-04,2023-04-18,59,2813.3772024075406
PL=F,2023-05,2023-05-16,59,2810.3859192519044
PL=F,2023-06,2023-06-16,56,2809.3106758124213
PL=F,2023-07,2023-07-18,60,2811.6850656928536
PL=F,2023-08,2023-08-16,55,2811.2000176429738
PL=F,2023-09,2023-09-16,57,2809.904610897086
PL=F,2023-10,2023-10-17,56,2813.1290314961375
PL=F,2023-11,2023-11-16,57,2813.1361257473313
PL=F,2023-12,2023-12-16,59,2813.012130159489
PL=F,2024-01,2024-01-17,59,2808.8609561663197
PL=F,2024-02,2024-02-16,58,2813.375590956099
HG=F,2000-08,2000-09-14,25008,4007.3121457726033
HG=F,2000-09,2000-09-16,25009,4009.1922224791547
HG=F,2000-10,2000-10-17,25008,4008.6125104085913
HG=F,2000-11,2000-11-16,25008,4007.196830248414
HG=F,2000-12,2000-12-16,25008,4011.4239066750074
HG=F,2001-01,2001-01-17,25006,4006.79269180756
HG=F,2001-02,2001-02-16,25010,4008.8360205256977
HG=F,2001-03,2001-03-16,25005,4007.0247234682315
HG=F,2001-04,2001-04-17,25010,4011.3769042056333
HG=F,2001-05,2001-05-16,25006,4011.525457566782
HG=F,2001-06,2001-06-16,25008,4007.434741436001
HG=F,2001-07,2001-07-17,25010,4008.314570181124
HG=F,2001-08,2001-08-16,25010,4011.3715669731023
HG=F,2001-09,2001-09-19,25009,4011.6259291834162
HG=F,2001-10,2001-10-16,25009,4008.1599017173353
HG=F,2001-11,2001-11-16,25007,4007.8173512177354
HG=F,2001-12,2001-12-18,25009,4007.0734300101885
HG=F,2002-01,2002-01-17,25008,4008.4432376960995
HG=F,2002-02,2002-02-16,25005,4008.492656127241
HG=F,2002-03,2002-03-16,25006,4009.0147194034735
HG=F,2002-04,2002-04-16,25007,4006.8366462682034
HG=F,2002-05,2002-05-16,25010,4010.835825690852
HG=F,2002-06,2002-06-18,25005,4010.116092348841
HG=F,2002-07,2002-07-16,25008,4008.7339729913037
HG=F,2002-08,2002-08-16,25009,4010.352937478393
HG=F,2002-09,2002-09-18,25006,4007.613159430029
HG=F,2002-10,2002-10-16,25005,4007.9700726355227
HG=F,2002-11,2002-11-16,25009,4007.425490476692
HG=F,2002-12,2002-12-17,25009,4009.9184432674692
HG=F,2003-01,2003-01-17,25007,4006.7712152144127
HG=F,2003-02,2003-02-18,25006,4010.3208749258692
HG=F,2003-03,2003-03-18,25006,4010.387028475523
HG=F,2003-04,2003-04-16,25009,4010.9015602384256
HG=F,2003-05,2003-05-16,25010,4009.912928307089
HG=F,2003-06,2003-06-17,25006,4008.3739233437645
HG=F,2003-07,2003-07-16,25006,4009.959714514547
HG=F,2003-08,2003-08-16,25009,4010.64420195993
HG=F,2003-09,2003-09-17,25009,4008.7942123538933
HG=F,2003-10,2003-10-16,25010,4009.9641995267903
HG=F,2003-11,2003-11-18,25010,4010.998841263354
HG=F,2003-12,2003-12-16,25005,4011.5965638712455
HG=F,2004-01,2004-01-20,25008,4010.6483350713934
HG=F,2004-02,2004-02-17,25010,4009.3044326191375
HG=F,2004-03,2004-03-16,25006,4007.5602318793685
HG=F,2004-04,2004-04-16,25010,4007.4678569640355
HG=F,2004-05,2004-05-18,25007,4011.639756081977
HG=F,2004-06,2004-06-16,25005,4009.1123507927705
HG=F,2004-07,2004-07-16,25006,4011.596452523116
HG=F,2004-08,2004-08-17,25006,4007.2894645597453
HG=F,2004-09,2004-09-16,25009,4008.413979928275
HG=F,2004-10,2004-10-16,25010,4009.2124229502733
HG=F,2004-11,2004-11-16,25007,4008.761000421954
HG=F,2004-12,2004-12-16,25008,4010.677222337233
HG=F,2005-01,2005-01-18,25010,4011.540000911162
HG=F,2005-02,2005-02-16,25008,4009.1732464917472
HG=F,2005-03,2005-03-16,25008,4011.4865560318954
HG=F,2005-04,2005-04-16,25009,4009.0012739358417
HG=F,2005-05,2005-05-17,25006,4008.971551702204
HG=F,2005-06,2005-06-16,25009,4008.540733843296
HG=F,2005-07,2005-07-16,25008,4006.6741711351783
HG=F,2005-08,2005-08-16,25009,4008.675716720088
HG=F,2005-09,2005-09-16,25007,4007.1812591235557
HG=F,2005-10,2005-10-18,25005,4009.0972223378644
HG=F,2005-11,2005-11-16,25005,4011.1260210156092
HG=F,2005-12,2005-12-16,25005,4009.4843902562484
HG=F,2006-01,2006-01-18,25006,4009.7968242480674
HG=F,2006-02,2006-02-16,25005,4007.403597950876
HG=F,2006-03,2006-03-16,25007,4007.960784524601
HG=F,2006-04,2006-04-18,25005,4008.001193825327
HG=F,2006-05,2006-05-16,25008,4006.8319869555335
HG=F,2006-06,2006-06-16,25006,4009.907625997268
HG=F,2006-07,2006-07-20,25010,4011.4471523231996
HG=F,2006-08,2006-08-16,25005,4010.5580040940577
HG=F,2006-09,2006-09-16,25007,4009.6088602551335
HG=F,2006-10,2006-10-17,25005,4008.725170928835
HG=F,2006-11,2006-11-16,25009,4011.0406547619345
HG=F,2006-12,2006-12-16,25008,4010.8408416259094
HG=F,2007-01,2007-01-16,25009,4008.250360153287
HG=F,2007-02,2007-02-16,25007,4006.869314043126
HG=F,2007-03,2007-03-16,25009,4011.346180607697
HG=F,2007-04,2007-04-17,25007,4009.3301755068055
HG=F,2007-05,2007-05-16,25009,4011.5709086889183
HG=F,2007-06,2007-06-16,25008,4007.1124564977636
HG=F,2007-07,2007-07-17,25010,4008.0440696103256
HG=F,2007-08,2007-08-16,25005,4011.4621556553043
HG=F,2007-09,2007-09-19,25005,4008.006967669383
HG=F,2007-10,2007-10-16,25007,4007.5188692060633
HG=F,2007-11,2007-11-16,25005,4010.5335801503434
HG=F,2007-12,2007-12-18,25006,4006.882741319957
HG=F,2008-01,2008-01-17,25005,4007.31100399563
HG=F,2008-02,2008-02-16,25007,4010.0763721825947
HG=F,2008-03,2008-03-18,25009,4006.7285508264
HG=F,2008-04,2008-04-16,25005,4006.9586684437827
HG=F,2008-05,2008-05-16,25006,4011.251053607042
HG=F,2008-06,2008-06-17,25008,4007.554382491377
HG=F,2008-07,2008-07-16,25006,4008.1981321865437
HG=F,2008-08,2008-08-16,25005,4010.656422965947
HG=F,2008-09,2008-09-17,25005,4009.6047633640087
HG=F,2008-10,2008-10-16,25009,4007.3118597707435
HG=F,2008-11,2008-11-18,25010,4007.389981134301
HG=F,2008-12,2008-12-16,25009,4010.3325319014452
HG=F,2009-01,2009-01-17,25008,4010.9297234475216
HG=F,2009-02,2009-02-17,25008,4008.6337987561546
HG=F,2009-03,2009-03-17,25009,4006.8580112108643
HG=F,2009-04,2009-04-16,25010,4007.3754326572425
HG=F,2009-05,2009-05-16,25008,4008.7287574109946
HG=F,2009-06,2009-06-16,25008,4009.9508408463576
HG=F,2009-07,2009-07-16,25010,4008.1767532178987
HG=F,2009-08,2009-08-18,25008,4008.8108337822155
HG=F,2009-09,2009-09-16,25010,4007.567057042564
HG=F,2009-10,2009-10-16,25005,4006.7191702599903
HG=F,2009-11,2009-11-17,25006,4006.7478189506164
HG=F,2009-12,2009-12-16,25006,4007.704711820626
HG=F,2010-01,2010-01-19,25006,4007.86195251646
HG=F,2010-02,2010-02-16,25010,4009.8957867602417
HG=F,2010-03,2010-03-16,25009,4006.9292157473055
HG=F,2010-04,2010-04-16,25007,4009.930057956499
HG=F,2010-05,2010-05-18,25009,4006.7814273418676
HG=F,2010-06,2010-06-16,25006,4010.006860594091
HG=F,2010-07,2010-07-16,25007,4009.335253211049
HG=F,2010-08,2010-08-17,25007,4011.589215798401
HG=F,2010-09,2010-09-16,25008,4009.5699762997046
HG=F,2010-10,2010-10-16,25010,4006.9051743044415
HG=F,2010-11,2010-11-16,25008,4010.340272272544
HG=F,2010-12,2010-12-16,25010,4006.811010309501
HG=F,2011-01,2011-01-18,25010,4008.469365543478
HG=F,2011-02,2011-02-16,25008,4006.7826816387874
HG=F,2011-03,2011-03-16,25007,4008.496712620323
